Well,Mean Intensity 405nm,Mean Intensity 488nm,Mean Intensity 561nm,Mean Intensity 640nm,Mean Intensity CyOFP405FR,Mean Intensity CyOFP488FR,Mean Intensity LSSmOrange,Mean Intensity TagRFP675,Mean Intensity mTsapphire
71,0.7594349900098218,0.7628585290589592,0.4298192848969206,1.6858872210882785,0.9292586188017397,2.322544322706009,3.117016193972426,9.042913022308223,2.3256178515584858
72,0.7999860596349606,0.8348463551351782,0.8635897252478653,2.449993079037233,1.5538085972989326,4.032647465403934,3.2371923213549914,10.33108161427353,2.7349685637569494
96,0.821277068429012,0.8697407444635653,0.6180369183306126,1.8237881543055385,1.4557501206658285,2.4608068384997956,4.514430249736764,4.062155949006491,32.08767244443487
95,0.8271587023324427,0.8165759726835876,0.3939147848313578,1.6954028669602916,0.8753834365323582,1.7930100390460246,4.0007718896859465,3.3059443710397853,28.518100606673844
94,0.7538126368110543,0.8030463036922196,0.3910678486385454,1.6476602025392402,0.6923125642558362,1.7717797711634138,3.644003783286204,3.4425115175809187,25.157347919875914
93,0.7231588774915335,0.6430764705842843,0.3870017933577376,6.133285968526167,0.7176829768838232,1.9505372604517208,0.6289368777352771,3.1874253302627147,1.997088793943052
92,0.7402156461602499,0.7194256083719436,0.4434565852490543,2.197579550542128,1.2816324786575664,2.807088665693562,0.7302800919980653,4.006056893781777,2.104112810958266
91,0.7459898100594903,0.655771911099167,0.38048398716836146,2.028520166514946,1.0134149851765213,2.2934264342404282,0.6198332640236606,3.399844345863781,1.9176940436850385
90,0.700141684524112,0.748147452130431,6.640343818306896,2.2545104754134653,1.1572766441662292,4.476297741127222,0.7317310794202363,12.303795790175972,2.016000038118083
89,0.7254932785694818,0.7204229019526256,5.6298467137091475,1.7148223153026605,0.6471381081141496,3.3722319548670767,0.6367194131006416,10.265544969928902,2.01811101847854
88,0.7570681458182459,0.6977193268878418,5.249244859979063,1.9871869856315394,1.1667102688279865,3.530410671308398,0.6716265925561965,9.61288318322095,2.0538567323353165
